"id_all","id","id_original","year","month","date","ymonth","Headline","paper","wcount","us","chn","kor","nkor","Asahi","Yomiuri","jijistartdate","jijiymonth","prneg_us","prneg_chn","prneg_sko","prneg_nko","prpos_us","prpos_chn","prpos_sko","prpos_nko","train_us","train_chn","train_sko","train_nko","cdneg_us","cdneg_chn","cdneg_sko","cdneg_nko","cdpos_us","cdpos_chn","cdpos_sko","cdpos_nko","cdneg_us2","cdneg_chn2","cdneg_sko2","cdneg_nko2","cdpos_us2","cdpos_chn2","cdpos_sko2","cdpos_nko2","Both","Asahi_w","Yomiuri_w","Both_w"
360,194,225,1987,12,7,198712,"大韓機事件、「真由美」まず日本移送か　日韓で妥協案浮上 ","Y",910,0,0,1,0,0,1,10,198712,NA,NA,0,NA,NA,NA,0,NA,0,0,1,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0.555555555555556,0,910,505.555555555556
361,195,226,1987,12,7,198712,"「蜂谷真由美」の身柄　日本移送について承知／韓国政府筋 ","Y",423,0,0,1,0,0,1,10,198712,NA,NA,0,NA,NA,NA,0.25,NA,0,0,1,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0.555555555555556,0,423,235
365,167,231,1987,12,7,198712,"「蜂谷真由美」の身柄、日韓間の調整へ","A",186,0,0,1,0,1,0,10,198712,NA,NA,0,NA,NA,NA,0,NA,0,0,1,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0.444444444444444,186,0,82.6666666666667
370,172,236,1987,12,7,198712,"「真由美」身柄要求は困難　捜査当局、韓国に配慮　大韓機事件","A",1294,0,0,1,0,1,0,10,198712,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,1294,0,575.111111111111
381,177,243,1987,12,8,198712,"「真由美」は韓国へ移送　きょうにも引き渡し　大韓機事件","A",506,0,0,1,0,1,0,10,198712,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,506,0,224.888888888889
465,250,290,1987,12,15,198712,"竹下首相、２月に韓国を訪問　大統領就任式に出席ヘ ","Y",139,0,0,1,0,0,1,10,198801,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,139,77.2222222222222
471,220,301,1987,12,15,198712,"「真由美」移送、大詰め　今日にも韓国へ　聯合通信報道","A",1339,0,0,1,0,1,0,10,198801,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,1339,0,595.111111111111
475,252,294,1987,12,16,198712,"大韓機事件　韓国当局が「真由美」取り調べ　ソウル市内に身柄拘束 ","Y",907,0,0,1,0,0,1,10,198801,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,907,503.888888888889
477,254,296,1987,12,16,198712,"大韓機事件、韓国政府が「真由美」らの所持品の写真など公開 ","Y",379,0,0,1,0,0,1,10,198801,NA,NA,0,NA,NA,NA,0,NA,0,0,1,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0.555555555555556,0,379,210.555555555556
478,255,297,1987,12,16,198712,"韓国大統領選、きょう１６日投票 ","Y",518,0,0,1,0,0,1,10,198801,NA,NA,0,NA,NA,NA,0,NA,0,0,1,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0.555555555555556,0,518,287.777777777778
490,230,311,1987,12,16,198712,"韓国大統領選きょう投票","A",275,0,0,1,0,1,0,10,198801,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,275,0,122.222222222222
491,231,312,1987,12,16,198712,"「空中爆発の可能性が大」　韓国の通信社報道　大韓機事件","A",234,0,0,1,0,1,0,10,198801,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,234,0,104
493,233,316,1987,12,16,198712,"「真由美」の身柄韓国に到着　身元など本格追及　大韓機事件","A",765,0,0,1,0,1,0,10,198801,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,765,0,340
496,261,304,1987,12,17,198712,"韓国大統領選開票　盧泰愚氏、当選の勢い　終始、両金氏に差 ","Y",1417,0,0,1,0,0,1,10,198801,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,1417,787.222222222222
497,262,305,1987,12,17,198712,"韓国テレビが開票速報／大統領選 ","Y",232,0,0,1,0,0,1,10,198801,NA,NA,0,NA,NA,NA,0,NA,0,0,1,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0.555555555555556,0,232,128.888888888889
500,265,308,1987,12,17,198712,"大統領選は不正選挙と声明／韓国・平民党 ","Y",108,0,0,1,0,0,1,10,198801,NA,NA,0.75,NA,NA,NA,0,NA,0,0,1,0,NA,NA,1,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,0.555555555555556,0,108,60
501,266,309,1987,12,17,198712,"平和と秩序の維持期待　韓国大統領選で、米がコメント ","Y",141,1,0,1,0,0,1,10,198801,NA,NA,0,NA,NA,NA,0,NA,0,0,1,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0.555555555555556,0,141,78.3333333333333
506,238,323,1987,12,17,198712,"「安定」求めた国民　韓国大統領選","A",853,0,0,1,0,1,0,10,198801,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,853,0,379.111111111111
508,240,325,1987,12,17,198712,"盧氏、当選の勢い　投票率８９．１％　韓国大統領選","A",1298,0,0,1,0,1,0,10,198801,NA,NA,0,NA,NA,NA,0,NA,0,0,1,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0.444444444444444,1298,0,576.888888888889
517,243,331,1987,12,18,198712,"移動青瓦台（問われる民主化　盧新体制の課題：上）","A",1692,0,0,1,0,1,0,10,198801,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,1692,0,752
529,248,339,1987,12,19,198712,"５つの条件（問われる民主化　盧新体制の課題：中）","A",1816,0,0,1,0,1,0,10,198801,NA,NA,0,NA,NA,NA,0,NA,0,0,1,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0.444444444444444,1816,0,807.111111111111
543,255,348,1987,12,20,198712,"剣よりペン（問われる民主化　盧新体制の課題：下）","A",1925,0,0,1,0,1,0,10,198801,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,1925,0,855.555555555556
547,290,337,1987,12,21,198712,"きょう２１日に盧泰愚氏と会談　安倍幹事長、ソウル入り ","Y",345,0,0,1,0,0,1,10,198801,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,345,191.666666666667
553,260,355,1987,12,21,198712,"安倍幹事長ソウル入り　盧氏と会談へ","A",357,0,0,1,0,1,0,10,198801,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,357,0,158.666666666667
561,263,358,1987,12,22,198712,"対中改善は段階的に　盧泰愚氏が表明","A",231,0,1,1,0,1,0,10,198801,NA,0,NA,NA,NA,0,NA,NA,0,1,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0.444444444444444,231,0,102.666666666667
580,275,374,1987,12,23,198712,"中国との国交に意欲　韓国の盧・次期大統領語る","A",1544,0,1,1,0,1,0,10,198801,NA,0,NA,NA,NA,0.5,NA,NA,0,1,0,0,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,1,NA,NA,0.444444444444444,1544,0,686.222222222222
657,346,407,1987,12,30,198712,"中韓関係改善、中国側の意向打診へ　政府、１月の事務レベル協議で ","Y",525,0,1,1,0,0,1,10,198801,NA,NA,0,NA,NA,NA,0.25,NA,0,0,1,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0.555555555555556,0,525,291.666666666667
658,347,408,1987,12,30,198712,"韓中、韓ソの仲介に全力　竹下首相、韓国紙に回答 ","Y",361,0,0,1,0,0,1,10,198801,NA,NA,0,NA,NA,NA,0,NA,0,0,1,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0.555555555555556,0,361,200.555555555556
733,384,454,1988,1,7,198801,"中韓橋渡しで緊張緩和へ　両国の国交樹立をめざす　竹下首相が積極外交方針 ","Y",1411,0,1,1,0,0,1,9,198801,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,1411,783.888888888889
818,428,508,1988,1,15,198801,"大韓機事件、爆発物は荷物棚に？／日韓関係筋 ","Y",182,0,0,1,0,0,1,9,198802,NA,NA,0.5,NA,NA,NA,0,NA,0,0,1,0,NA,NA,1,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,0.555555555555556,0,182,101.111111111111
823,392,536,1988,1,15,198801,"五輪テロ防止に日韓協力委を　盧泰愚氏、渡辺政調会長に要請","A",266,0,0,1,0,1,0,9,198802,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,266,0,118.222222222222
824,393,537,1988,1,15,198801,"「真由美は日本人でない」　全斗煥大統領、渡辺政調会長に語る","A",142,0,0,1,0,1,0,9,198802,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,142,0,63.1111111111111
830,432,513,1988,1,16,198801,"大韓機事件、五輪妨害狙い爆破　金正日書記が指令　韓国発表、真由美も記者会見 ","Y",2003,0,0,1,1,0,1,9,198802,NA,NA,NA,1,NA,NA,NA,0,0,0,0,1,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,0.555555555555556,0,2003,1112.77777777778
831,433,514,1988,1,16,198801,"大韓機事件で北朝鮮に謝罪を要求／韓国 ","Y",129,0,0,1,1,0,1,9,198802,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,129,71.6666666666667
840,401,549,1988,1,16,198801,"北朝鮮に大韓機事件の謝罪要求　韓国声明","A",96,0,0,1,1,1,0,9,198802,NA,NA,0,NA,NA,NA,0,NA,0,0,1,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0.444444444444444,96,0,42.6666666666667
844,405,553,1988,1,16,198801,"韓国の実情知り後悔　金賢姫の一問一答","A",1074,0,0,1,0,1,0,9,198802,NA,NA,0,NA,NA,NA,0,NA,0,0,1,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0.444444444444444,1074,0,477.333333333333
845,406,554,1988,1,16,198801,"金賢姫（真由美）、爆破認める　金正日氏が指令　韓国が発表","A",1559,0,0,1,1,1,0,9,198802,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,1559,0,692.888888888889
846,440,522,1988,1,17,198801,"韓国が「北」非難の外交攻勢　「接触緩和」を撤回／大韓機事件 ","Y",992,0,0,1,1,0,1,9,198802,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,992,551.111111111111
848,442,524,1988,1,17,198801,"五輪南北会議受け入れない／韓国側見解 ","Y",130,0,0,1,1,0,1,9,198802,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,130,72.2222222222222
858,411,562,1988,1,17,198801,"韓国、「北」外交官との接触緩和を撤回　大韓機事件で制裁措置","A",899,0,0,1,1,1,0,9,198802,NA,NA,0,0.5,NA,NA,0,0,0,0,1,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,0.444444444444444,899,0,399.555555555556
888,463,548,1988,1,20,198801,"ソウル五輪分散開催　２月半ばが回答限度　韓国五輪委員長と単独会見 ","Y",1495,0,0,1,0,0,1,9,198802,NA,NA,0,NA,NA,NA,0,NA,0,0,1,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0.555555555555556,0,1495,830.555555555556
925,483,573,1988,1,23,198801,"大韓機事件の金賢姫　日本捜査当局も来週尋問へ　韓国紙が報道 ","Y",181,0,0,1,0,0,1,9,198802,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,181,100.555555555556
928,445,610,1988,1,23,198801,"来週中にも日本が金賢姫を直接尋問　韓国紙報道","A",386,0,0,1,0,1,0,9,198802,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,386,0,171.555555555556
932,485,576,1988,1,24,198801,"大韓機事件　北朝鮮制裁、厳しく７項目　テロ防止に日韓協力委　内容固まる ","Y",1041,0,0,1,1,0,1,9,198802,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,1041,578.333333333333
968,503,597,1988,1,27,198801,"ソウル五輪の安全確保へ　日韓協力委、２月発足 ","Y",283,0,0,1,0,0,1,9,198802,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,283,157.222222222222
970,466,639,1988,1,27,198801,"テロ防止へ連絡協議会　ソウル五輪に備え、日韓が設置へ","A",281,0,0,1,0,1,0,9,198802,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,281,0,124.888888888889
1028,531,632,1988,2,2,198802,"外務省旅券課員、週内にも韓国へ／大韓機事件 ","Y",205,0,0,1,0,0,1,6,198802,NA,NA,0,NA,NA,NA,0,NA,0,0,1,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0.555555555555556,0,205,113.888888888889
1030,533,634,1988,2,2,198802,"日韓定期航路　７月から全日空と東亜が参入 ","Y",540,0,0,1,0,0,1,6,198802,NA,NA,0,NA,NA,NA,0,NA,0,0,1,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0.555555555555556,0,540,300
1034,499,684,1988,2,2,198802,"大韓機事件できょう韓国へ捜査員　偽造旅券などで情報収集","A",811,0,0,1,0,1,0,6,198802,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,811,0,360.444444444444
1039,504,689,1988,2,2,198802,"全日空と東亜もソウル便　日韓航空協議、輸送力５０％増強","A",733,0,0,1,0,1,0,6,198802,NA,NA,0,NA,NA,NA,0,NA,0,0,1,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0.444444444444444,733,0,325.777777777778
1056,545,649,1988,2,4,198802,"北朝鮮の弾薬列車爆発説　在韓米軍も発生を確認 ","Y",209,1,0,1,1,0,1,6,198802,NA,NA,0,NA,NA,NA,0,NA,0,0,1,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0.555555555555556,0,209,116.111111111111
1071,519,711,1988,2,5,198802,"テロ防止日韓連絡協、各５人程度の規模","A",169,0,0,1,0,1,0,6,198802,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,169,0,75.1111111111111
1086,527,721,1988,2,6,198802,"韓国、中国に石炭交易打診　盧泰愚氏の依頼で日本の有力者仲介","A",1572,0,1,1,0,1,0,6,198803,NA,NA,0,NA,NA,NA,0,NA,0,0,1,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0.444444444444444,1572,0,698.666666666667
1088,561,668,1988,2,7,198802,"警察庁の訪韓捜査　日本人化教育係で詳細な情報入手／大韓機事件 ","Y",330,0,0,1,0,0,1,6,198803,NA,NA,0,NA,NA,NA,0,NA,0,0,1,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0.555555555555556,0,330,183.333333333333
1099,567,675,1988,2,8,198802,"大韓機事件、「恩恵」は３０歳、東京出身　金賢姫聴取内容を発表／日韓捜査当局 ","Y",1964,0,0,1,0,0,1,6,198803,NA,NA,0.5,NA,NA,NA,0,NA,0,0,1,0,NA,NA,1,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,0.555555555555556,0,1964,1091.11111111111
1103,534,732,1988,2,8,198802,"日韓捜査当局の「恩恵」発表は根拠ない　朝鮮総連","A",191,0,0,1,0,1,0,6,198803,NA,NA,0,NA,NA,NA,0,NA,0,0,1,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0.444444444444444,191,0,84.8888888888889
1107,538,737,1988,2,8,198802,"金賢姫の教育係「李恩恵」、東京周辺でら致　日韓捜査当局発表","A",2214,0,0,1,0,1,0,6,198803,NA,NA,0.25,NA,NA,NA,0,NA,0,0,1,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0.444444444444444,2214,0,984
1137,550,757,1988,2,11,198802,"「北」制裁関連し安保理でテロ非難演説へ　韓国に日本も同調","A",786,0,0,1,1,1,0,6,198803,NA,NA,0,0.75,NA,NA,0.5,0,0,0,1,1,NA,NA,0,1,NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,0.444444444444444,786,0,349.333333333333
1143,590,703,1988,2,13,198802,"中韓交流を支援　日韓首脳会談　政府、対処方針固める ","Y",637,0,1,1,0,0,1,6,198803,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,637,353.888888888889
1158,598,713,1988,2,14,198802,"土井社会党委員長　盧次期大統領との会談に意欲　早ければ４月にも訪韓 ","Y",652,0,0,1,0,0,1,6,198803,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,652,362.222222222222
1160,600,715,1988,2,14,198802,"竹下首相、訪韓時に李次期首相とも会談へ ","Y",116,0,0,1,0,0,1,6,198803,NA,NA,0,NA,NA,NA,0,NA,0,0,1,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0.555555555555556,0,116,64.4444444444444
1165,564,775,1988,2,14,198802,"土井委員長、盧氏との会談希望　ソウル五輪までに訪韓","A",730,0,0,1,0,1,0,6,198803,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,730,0,324.444444444444
1185,612,730,1988,2,17,198802,"南北打開に周辺国の役割期待　盧・韓国次期大統領、加藤読売編集局長と会見 ","Y",1972,0,0,1,1,0,1,6,198803,NA,NA,0,NA,NA,NA,0,NA,0,0,1,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0.555555555555556,0,1972,1095.55555555556
1186,613,731,1988,2,17,198802,"大韓機事件で国連緊急安保理　悲劇克服して協力を　韓国外相、北に訴え ","Y",499,0,0,1,1,0,1,6,198803,NA,NA,NA,0.75,NA,NA,NA,0,0,0,0,1,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,0.555555555555556,0,499,277.222222222222
1190,574,793,1988,2,17,198802,"国連安保理、大韓機事件討議始まる　韓国外相、「北」を非難","A",274,0,0,1,1,1,0,6,198803,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,274,0,121.777777777778
1199,619,738,1988,2,18,198802,"社会党　国会議員訪韓を承認 ","Y",382,0,0,1,0,0,1,6,198803,NA,NA,0,NA,NA,NA,0,NA,0,0,1,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0.555555555555556,0,382,212.222222222222
1246,604,831,1988,2,21,198802,"日韓「草の根対話」提唱へ　盧氏訪日も要請　首脳会談へ方針","A",1735,0,0,1,0,1,0,6,198803,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,1735,0,771.111111111111
