,id_all,id,id_original,year,month,date,ymonth,Headline,paper,wcount,us,chn,kor,nkor,Asahi,Yomiuri,jijistartdate,jijiymonth,prneg_us,prneg_chn,prneg_sko,prneg_nko,prpos_us,prpos_chn,prpos_sko,prpos_nko,train_us,train_chn,train_sko,train_nko,cdneg_us,cdneg_chn,cdneg_sko,cdneg_nko,cdpos_us,cdpos_chn,cdpos_sko,cdpos_nko,cdneg_us2,cdneg_chn2,cdneg_sko2,cdneg_nko2,cdpos_us2,cdpos_chn2,cdpos_sko2,cdpos_nko2,Both,Asahi_w,Yomiuri_w,Both_w,logitpr_neg,rfpr_neg,logitpr_pos,rfpr_pos
14,827,396,542,1988,1,15,198801,ソウル五輪、初の米・ソ・中そろい踏み　中国が正式に参加通告,A,485.0,1,1,0,0,1,0,9,198802,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,485.0,0.0,215.555555556,0.00983532292962,0.089952,0.0424603914177,0.09208
15,892,467,552,1988,1,20,198801,ベトナム外相が中国大使と会談　国境活動抑制で合意／在京ハノイ筋語る ,Y,840.0,0,1,0,0,0,1,9,198802,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,840.0,466.666666667,0.0124606472334,0.0945,0.248513932345,0.290146666667
16,1057,546,650,1988,2,4,198802,北朝鮮の弾薬列車爆発説　中国外務省は否定 ,Y,128.0,0,1,0,1,0,1,6,198802,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,128.0,71.1111111111,0.0563690634116,0.210588,0.0289045164582,0.00476666666667
17,1086,527,721,1988,2,6,198802,韓国、中国に石炭交易打診　盧泰愚氏の依頼で日本の有力者仲介,A,1572.0,0,1,1,0,1,0,6,198803,,,0.0,,,,0.0,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.444444444444,1572.0,0.0,698.666666667,0.0233689643072,0.083932,0.0457312504665,0.13932
18,1113,575,685,1988,2,9,198802,竹下首相、７月に訪豪　８月には訪中 ,Y,445.0,0,1,0,0,0,1,6,198803,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,445.0,247.222222222,0.0161373072366,0.004676,0.0150228620622,0.00173333333333
19,1143,590,703,1988,2,13,198802,中韓交流を支援　日韓首脳会談　政府、対処方針固める ,Y,637.0,0,1,1,0,0,1,6,198803,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,637.0,353.888888889,0.00137782226318,0.019832,0.70760439914,0.46688
20,1198,618,737,1988,2,18,198802,中国残留孤児、第２次補充調査　５０人が２７日来日 ,Y,402.0,0,1,0,0,0,1,6,198803,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,402.0,223.333333333,0.20829752236,0.318016,0.0188229042069,0.02528
21,1208,585,806,1988,2,18,198802,２７日から中国残留孤児の第２回補充調査　５０人の名簿発表,A,783.0,0,1,0,0,1,0,6,198803,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,783.0,0.0,348.0,0.54814571398,0.381908,0.0225018887409,0.02628
22,1218,589,812,1988,2,19,198802,竹下首相の訪中、８月２５－３１日の間　靖国公式参拝は見送り,A,456.0,0,1,0,0,1,0,6,198803,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,456.0,0.0,202.666666667,0.0315653020155,0.107924,0.00585744486479,0.0259266666667
23,1267,612,843,1988,2,23,198802,中国への第２次円借款、北京の地下鉄も対象　１０事業追加,A,925.0,0,1,0,0,1,0,6,198803,,0.0,,,,0.0,,,0,1,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,0.444444444444,925.0,0.0,411.111111111,0.00545979292467,0.032172,0.0114165453208,0.0160066666667
24,1293,669,796,1988,2,26,198802,韓国の盧新大統領、竹下首相と初会談　中韓“橋渡し”を要請　五輪安全協設置へ ,Y,1432.0,0,1,1,0,0,1,6,198803,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,1432.0,795.555555556,0.000168266264234,0.055864,0.469722881169,0.303053333333
25,1322,636,878,1988,2,28,198802,日中友好条約の継続望む　趙・中国党総書記、本社社長に語る,A,2001.0,0,1,0,0,1,0,6,198803,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,2001.0,0.0,889.333333333,0.0112542035705,0.071684,0.472874797408,0.37224
26,1338,696,828,1988,3,1,198803,駐日中国大使に楊氏　章氏の後任　初の知日派内定／中国外務省 ,Y,273.0,0,1,0,0,0,1,10,198803,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,273.0,151.666666667,0.0289995639202,0.092616,0.140924259719,0.101073333333
27,1363,655,906,1988,3,3,198803,古代王国「楼蘭」のナゾ探る　朝日新聞社、日中共同事業で調印,A,667.0,0,1,0,0,1,0,10,198803,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,667.0,0.0,296.444444444,0.00378461890266,0.062856,0.31652936445,0.227306666667
28,1437,743,886,1988,3,10,198803,残留孤児の大量訪日調査　中国が継続に難色　送り出し協力「今年前半限りに」 ,Y,1267.0,0,1,0,0,0,1,10,198804,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,1267.0,703.888888889,0.13979806919,0.242196,0.165618675094,0.144733333333
29,1593,777,1077,1988,3,25,198803,修学旅行の中国列車事故、邦人１１人死亡　新華社,A,274.0,0,1,0,0,1,0,10,198804,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,274.0,0.0,121.777777778,0.944465102454,0.693536,0.0105850308919,0.00280666666667
30,1596,780,1080,1988,3,25,198803,中国修学旅行の列車衝突　高知の高校生死亡、負傷４０人以上,A,1323.0,0,1,0,0,1,0,10,198804,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,1323.0,0.0,588.0,0.944312895789,0.699276,0.0162073420909,0.000193333333333
31,1600,820,980,1988,3,26,198803,父母ら悲しみの対面　２７人の遺体確認／中国・修学旅行惨事 ,Y,891.0,0,1,0,0,0,1,10,198804,,1.0,,,,0.0,,,0,1,0,0,,1.0,,,,0.0,,,,1.0,,,,0.0,,,0.555555555556,0.0,891.0,495.0,0.815408267146,0.6929,0.0435558178201,0.0262933333333
32,1601,821,981,1988,3,26,198803,上海近郊の修学旅行列車事故　原因は信号無視、ブレーキ故障／中国当局 ,Y,263.0,0,1,0,0,0,1,10,198804,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,263.0,146.111111111,0.5763871444,0.347092,0.0146094743049,0.00038
33,1602,822,982,1988,3,26,198803,原因はブレーキ故障　上海の列車事故で中国当局が報告 ,Y,196.0,0,1,0,0,0,1,10,198804,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,196.0,108.888888889,0.622930960279,0.32226,0.0184866057385,0.0119666666667
34,1604,781,1083,1988,3,26,198803,中国修学旅行惨事、日本人の死者２７人　重体の生徒死ぬ,A,121.0,0,1,0,0,1,0,10,198804,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,121.0,0.0,53.7777777778,0.956419788142,0.674404,0.0190415935684,0.0146133333333
35,1605,782,1084,1988,3,26,198803,中国修学旅行惨事、待避怠り衝突　機関士拘束,A,515.0,0,1,0,0,1,0,10,198804,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,515.0,0.0,228.888888889,0.698679708527,0.343156,0.0215432216579,0.0005
36,1606,783,1085,1988,3,26,198803,中国修学旅行惨事、帰国に車イス姿も　遺族は上海入りし対面,A,955.0,0,1,0,0,1,0,10,198804,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,955.0,0.0,424.444444444,0.195407042952,0.205584,0.0122651932607,0.00378
37,1622,831,993,1988,3,28,198803,修学旅行惨事の補償　国内規定は適用せず別途協議／中国側表明 ,Y,181.0,0,1,0,0,0,1,10,198804,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,181.0,100.555555556,0.315035558416,0.274532,0.0209284515118,0.0247733333333
38,1626,793,1099,1988,3,28,198803,中国政府代表、遺族らに弔委　中国・列車惨事,A,119.0,0,1,0,0,1,0,10,198804,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,119.0,0.0,52.8888888889,0.62078372967,0.247748,0.0140858292431,0.00926666666667
39,1628,795,1101,1988,3,28,198803,死の旅から６日…　２７人、無言の帰郷　中国・列車惨事,A,876.0,0,1,0,0,1,0,10,198804,,0.75,,,,0.0,,,0,1,0,0,,1.0,,,,0.0,,,,1.0,,,,0.0,,,0.444444444444,876.0,0.0,389.333333333,0.903580656444,0.668808,0.0256320848629,0.00644
40,1637,799,1108,1988,3,29,198803,開かれた党へ（いま社会主義は・第３部　中国共産党：１）,A,1691.0,0,1,0,0,1,0,10,198804,,0.0,,,,0.0,,,0,1,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,0.444444444444,1691.0,0.0,751.555555556,0.00416595833852,0.024176,0.00828115746793,0.00152666666667
41,1648,803,1114,1988,3,30,198803,一歩下がって（いま社会主義は　第３部・中国共産党：２）,A,1641.0,0,1,0,0,1,0,10,198804,,0.0,,,,0.0,,,0,1,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,0.444444444444,1641.0,0.0,729.333333333,0.0158562969414,0.019188,0.00597956586125,0.00058
42,1667,813,1129,1988,4,1,198804,よみがえる株（いま社会主義は　第３部・中国共産党：３）,A,1726.0,0,1,0,0,1,0,10,198804,,0.0,,,,0.0,,,0,1,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,0.444444444444,1726.0,0.0,767.111111111,0.0114496855287,0.021872,0.0101997660813,0.000673333333333
43,1671,857,1027,1988,4,2,198804,韓国６財閥の総帥、相次ぎ来日　対中通商へ協力要請 ,Y,871.0,0,1,1,0,0,1,10,198804,,,0.0,,,,0.0,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.555555555556,0.0,871.0,483.888888889,0.00911226149266,0.056592,0.0321795834313,0.0878333333333
44,1677,818,1136,1988,4,2,198804,解放された欲望（いま社会主義は・第３部　中国共産党：４）,A,1755.0,0,1,0,0,1,0,10,198804,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,1755.0,0.0,780.0,0.0234550593107,0.09814,0.00316946425434,0.00119333333333
45,1686,824,1144,1988,4,3,198804,大寨に生きて（いま社会主義は・第３部　中国共産党：５）,A,1701.0,0,1,0,0,1,0,10,198804,,0.0,,,,0.0,,,0,1,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,0.444444444444,1701.0,0.0,756.0,0.0306294857584,0.045856,0.010298720834,0.000466666666667
46,1747,855,1185,1988,4,8,198804,中国も都内の所有地売却　麻布の１等地１３００平方メートル,A,1599.0,0,1,0,0,1,0,10,198804,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,1599.0,0.0,710.666666667,0.232126223334,0.184416,0.0404514468433,0.0211666666667
47,1804,882,1222,1988,4,13,198804,中国、価格下げる　豪は難色　外国大使館の敷地高値売却　,A,932.0,0,1,0,0,1,0,10,198805,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,932.0,0.0,414.222222222,0.284490103099,0.171176,0.0244665309596,0.000473333333333
48,1881,963,1153,1988,4,20,198804,中国の新駐日大使に楊振亜氏　６月に赴任 ,Y,308.0,0,1,0,0,0,1,10,198805,,0.0,,,,0.0,,,0,1,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,0.555555555556,0.0,308.0,171.111111111,0.0450094514587,0.02996,0.0278528215278,0.0261466666667
49,1882,919,1275,1988,4,20,198804,駐日中国大使に楊振亜氏,A,265.0,0,1,0,0,1,0,10,198805,,0.0,,,,0.0,,,0,1,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,0.444444444444,265.0,0.0,117.777777778,0.0425369316127,0.034584,0.0289499443392,0.00331333333333
50,1883,920,1276,1988,4,20,198804,「対中輸出規制緩めよ」　ココム問題で李首相、伊東氏に要請,A,585.0,0,1,0,0,1,0,10,198805,,0.0,,,,0.0,,,0,1,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,0.444444444444,585.0,0.0,260.0,0.0311787345135,0.0381,0.0376744069419,0.05406
51,1927,939,1304,1988,4,24,198804,対中円借款、８８年度９００億円に　地下鉄など事業を追加,A,536.0,0,1,0,0,1,0,10,198805,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,536.0,0.0,238.222222222,0.00168888130055,0.11984,0.00912681088443,0.0133733333333
52,1939,947,1314,1988,4,25,198804,海外旅行は安・近・短で　中国・韓国が増加　総理府調査,A,1309.0,0,1,1,0,1,0,10,198805,,0.0,0.0,,,0.5,0.25,,0,1,1,0,,0.0,0.0,,,1.0,0.0,,,0.0,0.0,,,1.0,0.0,,0.444444444444,1309.0,0.0,581.777777778,0.0562070029999,0.062356,0.309324063761,0.49044
53,1964,1005,1203,1988,4,28,198804,「誹謗の意思ない」　中国批判発言、国会で釈明／奥野長官 ,Y,305.0,0,1,0,0,0,1,10,198805,,0.25,,,,0.0,,,0,1,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,0.555555555556,0.0,305.0,169.444444444,0.195379232705,0.1487,0.0100111441334,0.00212666666667
54,2055,1006,1397,1988,5,5,198805,中国首相、光華寮で柔軟発言　最高裁判決待つ姿勢,A,648.0,0,1,0,0,1,0,7,198805,,0.0,,,,0.25,,,0,1,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,0.444444444444,648.0,0.0,288.0,0.0633321355053,0.050748,0.0334421343365,0.0594466666667
55,2131,1043,1447,1988,5,12,198805,呉学謙中国副首相が奥野発言を批判,A,406.0,0,1,0,0,1,0,7,198806,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,406.0,0.0,180.444444444,0.130919767137,0.075896,0.0226898263714,0.00662666666667
56,2136,1091,1305,1988,5,13,198805,日中戦争の侵略否定発言、「辞任考えぬ」／奥野長官強調 ,Y,111.0,0,1,0,0,0,1,7,198806,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,111.0,61.6666666667,0.0672860352449,0.080628,0.00866477574821,0.00996
57,2140,1095,1309,1988,5,13,198805,中国民航機を乗っ取り　台湾着陸、２犯人は投降 ,Y,432.0,0,1,0,0,0,1,7,198806,,0.5,,,,0.0,,,0,1,0,0,,1.0,,,,0.0,,,,1.0,,,,0.0,,,0.555555555556,0.0,432.0,240.0,0.919513403181,0.778204,0.00775995247141,0.00157333333333
58,2142,1046,1452,1988,5,13,198805,中国民航の旅客機、乗っ取られ台湾に着陸,A,568.0,0,1,0,0,1,0,7,198806,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,568.0,0.0,252.444444444,0.590237092827,0.580848,0.0197013740491,0.00286666666667
59,2149,1097,1312,1988,5,14,198805,奥野国土庁長官が辞任　「日中戦争」発言で対外配慮　竹下内閣に痛手 ,Y,1304.0,0,1,0,0,0,1,7,198806,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,1304.0,724.444444444,0.0068930552831,0.0181,0.0159572079937,0.00524666666667
60,2156,1054,1462,1988,5,14,198805,宇野外相「歴史の認識変化なし」　日中発言で奥野氏更迭,A,499.0,0,1,0,0,1,0,7,198806,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,499.0,0.0,221.777777778,0.0834425216135,0.13892,0.0233812036716,0.0271733333333
61,2157,1055,1463,1988,5,14,198805,日中共同声明支持の立場で　奥野氏後任の内海新長官が表明,A,355.0,0,1,0,0,1,0,7,198806,,0.0,,,,0.25,,,0,1,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,0.444444444444,355.0,0.0,157.777777778,0.000339281541338,0.009664,0.0674918105856,0.0614666666667
62,2158,1056,1464,1988,5,14,198805,「中国批判していない」　辞表提出後、奥野氏会見,A,505.0,0,1,0,0,1,0,7,198806,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,505.0,0.0,224.444444444,0.201635470477,0.203628,0.00534186362713,0.00437333333333
63,2159,1057,1465,1988,5,14,198805,竹下首相「善隣友好外交を堅持」　日中発言で奥野長官更迭,A,263.0,0,1,0,0,1,0,7,198806,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,263.0,0.0,116.888888889,0.00222543233812,0.015996,0.10420234046,0.14228
64,2161,1059,1467,1988,5,14,198805,日中発言で奥野長官を更迭　首相、収拾を図る　後任には内海氏,A,1252.0,0,1,0,0,1,0,7,198806,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,1252.0,0.0,556.444444444,0.00580908513239,0.025024,0.0450830600918,0.0371333333333
65,2172,1109,1326,1988,5,16,198805,［北京から］中国にＧＮＰシェア「３３．３％」の勧め　江崎　玲於奈（寄稿） ,Y,2643.0,0,1,0,0,0,1,7,198806,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,2643.0,1468.33333333,0.0252316145035,0.090596,0.0279577438004,0.0173533333333
66,2220,1132,1354,1988,5,20,198805,中国が韓国と直接商談　使節団初派遣　関係改善、急テンポ ,Y,631.0,0,1,1,0,0,1,7,198806,,0.0,0.0,,,0.5,0.25,,0,1,1,0,,0.0,0.0,,,1.0,0.0,,,0.0,0.0,,,1.0,0.0,,0.555555555556,0.0,631.0,350.555555556,0.000338690643709,0.004396,0.504569406439,0.566366666667
67,2242,1142,1366,1988,5,22,198805,「よど号」グループと赤軍の捜査　政府、中国に協力要請　五輪テロ防止で ,Y,882.0,0,1,0,0,0,1,7,198806,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,882.0,490.0,0.447866598025,0.301476,0.0471013920767,0.120566666667
68,2401,1227,1469,1988,6,6,198806,［インサイド韓国］第２部　民主化の座標軸（２）韓中新時代（連載） ,Y,1773.0,0,1,1,0,0,1,10,198806,,0.0,,,,0.0,,,0,1,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,0.555555555556,0.0,1773.0,985.0,0.00974301502995,0.078232,0.00974193140075,0.02704
69,2505,1279,1532,1988,6,17,198806,ソウル五輪は平和へ寄与　中国・李体育相と会見 ,Y,390.0,0,1,0,0,0,1,10,198807,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,390.0,216.666666667,0.0581583469798,0.06374,0.15152820336,0.12666
70,2613,1278,1781,1988,6,25,198806,朝日国際奨励金、第１回は米中の２氏に,A,432.0,1,1,0,0,1,0,10,198807,,0.0,,,,0.25,,,0,1,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,0.444444444444,432.0,0.0,192.0,0.00292335731922,0.012272,0.00410448581217,0.00312
71,2656,1300,1817,1988,6,30,198806,幻の楼蘭、最新の出土を公開　日中共同の学術探検控え,A,1012.0,0,1,0,0,1,0,10,198807,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,1012.0,0.0,449.777777778,0.0643195484484,0.109016,0.0697518916417,0.0684133333333
72,2683,1368,1644,1988,7,3,198807,韓国　五輪後に国連加盟申請へ　対中ソ改善と判断、日本に協力要請＝訂正あり ,Y,1475.0,0,1,1,0,0,1,9,198807,,0.0,0.0,,,0.0,0.5,,0,1,1,0,,0.0,0.0,,,0.0,1.0,,,0.0,0.0,,,0.0,1.0,,0.555555555556,0.0,1475.0,819.444444444,0.000900346882762,0.027948,0.119683494085,0.120966666667
73,2745,1406,1690,1988,7,7,198807,西安で記念講演　竹下首相、８月２５日に訪中　日程固まる ,Y,602.0,0,1,0,0,0,1,9,198807,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,602.0,334.444444444,0.0354058434541,0.054384,0.0138938731136,0.0454533333333
74,2779,1352,1890,1988,7,9,198807,竹下首相の訪中、８月２５日に,A,105.0,0,1,0,0,1,0,9,198808,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,105.0,0.0,46.6666666667,0.0182993067307,0.01106,0.0145351990968,0.0048
75,2863,1470,1767,1988,7,17,198807,日本企業に自国民待遇　「日中投資協定」大筋で合意 ,Y,1319.0,0,1,0,0,0,1,9,198808,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,1319.0,732.777777778,0.00287589917292,0.018924,0.359728790648,0.31504
76,2867,1395,1951,1988,7,17,198807,中国に投資の日本企業、内国民待遇に　投資保護協定交渉合意,A,1157.0,0,1,0,0,1,0,9,198808,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,1157.0,0.0,514.222222222,0.00617232478082,0.168644,0.232383638931,0.276673333333
77,3019,1549,1864,1988,7,31,198807,［日中成熟への模索］平和友好条約１０年（上）小異への挑戦（連載） ,Y,1876.0,0,1,0,0,0,1,9,198808,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,1876.0,1042.22222222,0.00113786196764,0.01704,0.291155221715,0.265346666667
78,3040,1559,1876,1988,8,2,198808,［日中成熟への模索］平和友好条約１０年（下）実利の重視（連載） ,Y,1828.0,0,1,0,0,0,1,6,198808,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,1828.0,1015.55555556,0.00139480303535,0.026,0.269011383689,0.266506666667
79,3067,1495,2094,1988,8,4,198808,日中合弁で製鉄所　資本金６百億円、日本９割　５社基本合意へ,A,564.0,0,1,0,0,1,0,6,198808,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,564.0,0.0,250.666666667,0.00407709934711,0.11172,0.288028986148,0.214
80,3092,1510,2112,1988,8,6,198808,日中平和友好条約１０年　近藤竜夫・外報部長（座標）　,A,2096.0,0,1,0,0,1,0,6,198809,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,2096.0,0.0,931.555555556,0.00203803528279,0.016236,0.548264172541,0.28514
81,3161,1548,2162,1988,8,12,198808,日中条約、きょう１０年　友好の基礎築いたが、きしみもなお,A,693.0,0,1,0,0,1,0,6,198809,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,693.0,0.0,308.0,0.010933430037,0.031772,0.188580972271,0.203893333333
