,id_all,id,id_original,year,month,date,ymonth,Headline,paper,wcount,us,chn,kor,nkor,Asahi,Yomiuri,jijistartdate,jijiymonth,prneg_us,prneg_chn,prneg_sko,prneg_nko,prpos_us,prpos_chn,prpos_sko,prpos_nko,train_us,train_chn,train_sko,train_nko,cdneg_us,cdneg_chn,cdneg_sko,cdneg_nko,cdpos_us,cdpos_chn,cdpos_sko,cdpos_nko,cdneg_us2,cdneg_chn2,cdneg_sko2,cdneg_nko2,cdpos_us2,cdpos_chn2,cdpos_sko2,cdpos_nko2,Both,Asahi_w,Yomiuri_w,Both_w,logitpr_neg,rfpr_neg,logitpr_pos,rfpr_pos
30,947,453,620,1988,1,25,198801,北朝鮮船員の上陸制限も　大韓機事件の制裁措置あす発表,A,500.0,0,0,0,1,1,0,9,198802,,,,0.75,,,,0.0,0,0,0,1,,,,1.0,,,,0.0,,,,1.0,,,,0.0,0.444444444444,500.0,0.0,222.222222222,0.815333333058,0.839276,0.0696465618359,0.094536
31,961,461,632,1988,1,26,198801,「米国追従やめよ」　「北」が大韓機事件での日本の対応批判,A,257.0,1,0,0,1,1,0,9,198802,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,257.0,0.0,114.222222222,0.713915349654,0.718796,0.00338230706361,0.02044
32,963,463,634,1988,1,26,198801,金賢姫との面会などで「北」の犯行を確信　政府筋表明,A,595.0,0,0,0,1,1,0,9,198802,,,,1.0,,,,0.0,0,0,0,1,,,,1.0,,,,0.0,,,,1.0,,,,0.0,0.444444444444,595.0,0.0,264.444444444,0.557274524933,0.705432,0.036724907852,0.061728
33,1000,481,659,1988,1,30,198801,ソ連が日本の対北朝鮮制裁措置を批判　外務省首脳が反論,A,219.0,0,0,0,1,1,0,9,198802,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,219.0,0.0,97.3333333333,0.661958514627,0.58808,0.0531362442587,0.1362
34,1001,482,661,1988,1,30,198801,北朝鮮非難の国連決議に「ソ連、同調せず」　在京ソ連筋,A,799.0,0,0,0,1,1,0,9,198802,,,,0.75,,,,0.0,0,0,0,1,,,,1.0,,,,0.0,,,,1.0,,,,0.0,0.444444444444,799.0,0.0,355.111111111,0.861376849971,0.894692,0.00784479308191,0.022948
35,1027,530,631,1988,2,2,198802,北朝鮮船員の上陸拒否　大韓機事件の「制裁」を初適用　横浜港で入管局 ,Y,700.0,0,0,0,1,0,1,6,198802,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,700.0,388.888888889,0.868536941814,0.83186,0.0657630582226,0.141728
36,1037,502,687,1988,2,2,198802,法務省、北朝鮮制裁を発動　船員の上陸不許可,A,400.0,0,0,0,1,1,0,6,198802,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,400.0,0.0,177.777777778,0.721268662123,0.612532,0.0558951304416,0.13458
37,1055,544,648,1988,2,4,198802,北朝鮮で弾薬列車が爆発か　６２年１２月、１２０人死亡／香港紙が報道 ,Y,219.0,0,0,0,1,0,1,6,198802,,,,1.0,,,,0.0,0,0,0,1,,,,1.0,,,,0.0,,,,1.0,,,,0.0,0.555555555556,0.0,219.0,121.666666667,0.620202955379,0.772512,0.0456737326791,0.092744
38,1056,545,649,1988,2,4,198802,北朝鮮の弾薬列車爆発説　在韓米軍も発生を確認 ,Y,209.0,1,0,1,1,0,1,6,198802,,,0.0,,,,0.0,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.555555555556,0.0,209.0,116.111111111,0.639068235016,0.724896,0.0549964100809,0.054836
39,1057,546,650,1988,2,4,198802,北朝鮮の弾薬列車爆発説　中国外務省は否定 ,Y,128.0,0,1,0,1,0,1,6,198802,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,128.0,71.1111111111,0.681938700706,0.756052,0.0351355937022,0.049548
40,1058,547,651,1988,2,4,198802,弾薬列車爆発の報道　北朝鮮側は否定 ,Y,162.0,0,0,0,1,0,1,6,198802,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,162.0,90.0,0.637501279818,0.682376,0.0562042728685,0.109176
41,1087,560,667,1988,2,7,198802,日本に「大物協力者」　「北」組織に資金援助　金賢姫供述で判明／大韓機事件 ,Y,1421.0,0,0,0,1,0,1,6,198803,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,1421.0,789.444444444,0.63503057024,0.653984,0.00752931748775,0.05342
42,1137,550,757,1988,2,11,198802,「北」制裁関連し安保理でテロ非難演説へ　韓国に日本も同調,A,786.0,0,0,1,1,1,0,6,198803,,,0.0,0.75,,,0.5,0.0,0,0,1,1,,,0.0,1.0,,,1.0,0.0,,,0.0,1.0,,,1.0,0.0,0.444444444444,786.0,0.0,349.333333333,0.823618481361,0.874108,0.0128053473065,0.029268
43,1161,601,716,1988,2,14,198802,カルガリー五輪、１４日朝（日本時間）開幕　白銀の祭典に１７００選手参加 ,Y,451.0,0,0,0,1,0,1,6,198803,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,451.0,250.555555556,0.338131491477,0.276964,0.0773173129475,0.225292
44,1185,612,730,1988,2,17,198802,南北打開に周辺国の役割期待　盧・韓国次期大統領、加藤読売編集局長と会見 ,Y,1972.0,0,0,1,1,0,1,6,198803,,,0.0,,,,0.0,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.555555555556,0.0,1972.0,1095.55555556,0.264789494307,0.261084,0.213237848404,0.223848
45,1186,613,731,1988,2,17,198802,大韓機事件で国連緊急安保理　悲劇克服して協力を　韓国外相、北に訴え ,Y,499.0,0,0,1,1,0,1,6,198803,,,,0.75,,,,0.0,0,0,0,1,,,,1.0,,,,0.0,,,,1.0,,,,0.0,0.555555555556,0.0,499.0,277.222222222,0.753365002011,0.828908,0.0204632327677,0.03184
46,1190,574,793,1988,2,17,198802,国連安保理、大韓機事件討議始まる　韓国外相、「北」を非難,A,274.0,0,0,1,1,1,0,6,198803,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,274.0,0.0,121.777777778,0.749915938772,0.744524,0.0122053587645,0.059008
47,1201,621,740,1988,2,18,198802,富士山丸家族の面会要請を拒否／北朝鮮赤十字が回答 ,Y,132.0,0,0,0,1,0,1,6,198803,,,,1.0,,,,0.0,0,0,0,1,,,,1.0,,,,0.0,,,,1.0,,,,0.0,0.555555555556,0.0,132.0,73.3333333333,0.699397519616,0.796416,0.0252105494553,0.0389
48,1215,629,749,1988,2,19,198802,非武装地帯で北朝鮮が発砲４回　事故と謝罪 ,Y,320.0,0,0,0,1,0,1,6,198803,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,320.0,177.777777778,0.626954389538,0.717576,0.0463350037819,0.089932
49,1430,688,953,1988,3,9,198803,北朝鮮の貿易関係者、１０人近く来日断念　制裁でビザとれず,A,783.0,0,0,0,1,1,0,10,198803,,,,0.75,,,,0.0,0,0,0,1,,,,1.0,,,,0.0,,,,1.0,,,,0.0,0.444444444444,783.0,0.0,348.0,0.868785640412,0.804024,0.0197655834857,0.102592
50,1728,843,1171,1988,4,7,198804,北朝鮮、新潟で開催のアジア卓球選手権に参加申請,A,912.0,0,0,0,1,1,0,10,198804,,,,0.0,,,,0.5,0,0,0,1,,,,0.0,,,,1.0,,,,0.0,,,,1.0,0.444444444444,912.0,0.0,405.333333333,0.445369363093,0.213192,0.416482017142,0.5779
51,2009,1026,1229,1988,5,2,198805,北朝鮮前治安幹部　韓国に政治亡命／韓国外務省発表 ,Y,327.0,0,0,1,1,0,1,7,198805,,,0.0,,,,0.0,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.555555555556,0.0,327.0,181.666666667,0.55677618167,0.591768,0.13025425124,0.1639
52,2074,1060,1268,1988,5,8,198805,来日の北朝鮮団長に五輪参加を再要請へ／荻村国際卓球連盟会長 ,Y,772.0,0,0,0,1,0,1,7,198806,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,772.0,428.888888889,0.526041997726,0.467484,0.0725913379695,0.237592
53,2108,1078,1290,1988,5,11,198805,「よど号」乗っ取り犯　「柴田」６０年以前に潜入　「北」から自由に出入国 ,Y,1329.0,0,0,0,1,0,1,7,198806,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,1329.0,738.333333333,0.560709795326,0.512144,0.0325353757526,0.117796
54,2115,1033,1435,1988,5,11,198805,複数の犯人が北朝鮮出入国　「よど号」事件で外務省に情報,A,104.0,0,0,0,1,1,0,7,198806,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,104.0,0.0,46.2222222222,0.748813247525,0.762352,0.0345554517356,0.07966
55,2124,1087,1300,1988,5,12,198805,「よど号」の柴田が盗用　残留国籍を再調査　北朝鮮工作員潜入に組織的利用か ,Y,901.0,0,0,0,1,0,1,7,198806,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,901.0,500.555555556,0.683698126699,0.682416,0.0207373348435,0.087796
56,2232,1138,1361,1988,5,21,198805,アジア卓球の北朝鮮選手団が突然引き揚げ　「歓迎会退席」要求の政府措置に反発 ,Y,1064.0,0,0,0,1,0,1,7,198806,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,1064.0,591.111111111,0.561341895314,0.527764,0.0443800996809,0.198404
57,2234,1095,1518,1988,5,21,198805,「悪らつな妨害行動」　北朝鮮卓球チームの帰国、リ団長が声明,A,325.0,0,0,0,1,1,0,7,198806,,,,1.0,,,,0.0,0,0,0,1,,,,1.0,,,,0.0,,,,1.0,,,,0.0,0.444444444444,325.0,0.0,144.444444444,0.647947486201,0.775772,0.181246821306,0.114044
58,2237,1098,1522,1988,5,21,198805,「政治行為せぬ約束」　北朝鮮の卓球選手団帰国で法相語る,A,409.0,0,0,0,1,1,0,7,198806,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,409.0,0.0,181.777777778,0.67744369314,0.606848,0.0443778388463,0.134664
59,2239,1100,1524,1988,5,21,198805,北朝鮮選手団引き揚げ　アジア卓球の試合放棄、きょう帰国,A,1825.0,0,0,0,1,1,0,7,198806,,,,1.0,,,,0.0,0,0,0,1,,,,1.0,,,,0.0,,,,1.0,,,,0.0,0.444444444444,1825.0,0.0,811.111111111,0.420523750662,0.592656,0.325411544797,0.139584
60,2244,1144,1368,1988,5,22,198805,北朝鮮の卓球選手団が離日 ,Y,258.0,0,0,0,1,0,1,7,198806,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,258.0,143.333333333,0.453989044589,0.395872,0.0788663893465,0.147616
61,2269,1157,1385,1988,5,25,198805,「ソウル五輪に不参加」　北朝鮮主席が言明とモザビーク大統領語る ,Y,233.0,0,0,0,1,0,1,7,198806,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,233.0,129.444444444,0.403649145227,0.307828,0.0487531684407,0.088412
62,2277,1160,1389,1988,5,26,198805,米ソ、北太平洋　「海難救助」で合意　首脳会談で協定調印　日本にも協力を要請 ,Y,603.0,1,0,0,1,0,1,7,198806,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,603.0,335.0,0.187461718922,0.31462,0.155758517123,0.26862
63,2389,1170,1627,1988,6,5,198806,ＩＯＣ会長の訪問、南北共催が条件　北朝鮮が回答,A,194.0,0,0,1,1,1,0,10,198806,,,0.0,0.0,,,0.0,0.25,0,0,1,1,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.444444444444,194.0,0.0,86.2222222222,0.379636551134,0.190328,0.164095680486,0.125568
64,2390,1171,1629,1988,6,5,198806,北朝鮮の学者４人、米が入国を許可,A,313.0,1,0,0,1,1,0,10,198806,0.0,,,0.0,0.25,,,0.25,1,0,0,1,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.444444444444,313.0,0.0,139.111111111,0.595835121884,0.339296,0.0220944930695,0.022512
65,2554,1306,1565,1988,6,21,198806,日米首脳が２１日の朝会談／トロント ,Y,190.0,1,0,0,1,0,1,10,198807,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,190.0,105.555555556,0.191145340751,0.285236,0.177090059688,0.21748
66,2581,1260,1757,1988,6,23,198806,ジェット気流北へ蛇行、高気圧居座る　気象庁、米の干ばつ分析,A,545.0,1,0,0,1,1,0,10,198807,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,545.0,0.0,242.222222222,0.576544123228,0.578392,0.0311366579327,0.046228
67,2621,1340,1607,1988,6,26,198806,［そろう五つの輪］ソウルへ急ピッチ（１）東西南（北）から（連載） ,Y,1947.0,0,0,0,1,0,1,10,198807,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,1947.0,1081.66666667,0.612152556613,0.613484,0.0192246553564,0.035804
68,2660,1357,1631,1988,7,1,198807,北朝鮮の五輪妨害ない　ロガチョフソ連外務次官が明言　読売新聞社と会見 ,Y,1049.0,0,0,0,1,0,1,9,198807,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,1049.0,582.777777778,0.535966436478,0.437072,0.114600784346,0.256368
69,2736,1401,1683,1988,7,6,198807,韓国大統領、年内にも訪日意向　「北」との改善、積極的発言 ,Y,640.0,0,0,1,1,0,1,9,198807,,,,0.0,,,,0.25,0,0,0,1,,,,0.0,,,,0.0,,,,0.0,,,,0.0,0.555555555556,0.0,640.0,355.555555556,0.381285628485,0.180972,0.16010291015,0.185984
70,2769,1349,1885,1988,7,8,198807,北朝鮮制裁、五輪後解除を示唆　政府首脳,A,243.0,0,0,0,1,1,0,9,198807,,,,0.5,,,,0.25,0,0,0,1,,,,1.0,,,,0.0,,,,0.0,,,,0.0,0.444444444444,243.0,0.0,108.0,0.629086069876,0.672448,0.196045210217,0.205568
71,2776,1425,1711,1988,7,9,198807,北朝鮮に“特使”派遣も　政府間対話の地ならし　政府筋語る ,Y,686.0,0,0,0,1,0,1,9,198808,,,,0.0,,,,0.25,0,0,0,1,,,,0.0,,,,0.0,,,,0.0,,,,0.0,0.555555555556,0.0,686.0,381.111111111,0.360464314603,0.175796,0.0267819218459,0.061516
72,2811,1444,1734,1988,7,12,198807,ソウル五輪　「北」参加への打開策は難航　ソ連体育委議長と会見 ,Y,421.0,0,0,0,1,0,1,9,198808,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,421.0,233.888888889,0.534062069062,0.494648,0.115421041665,0.218248
73,2918,1498,1800,1988,7,22,198807,南北国会連席会議を８月に　北朝鮮が提案　相互不可侵宣言案も ,Y,295.0,0,0,1,1,0,1,9,198808,,,0.0,0.0,,,0.0,0.25,0,0,1,1,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.555555555556,0.0,295.0,163.888888889,0.318137437606,0.15246,0.324671536445,0.162384
74,2923,1422,1989,1988,7,22,198807,●北朝鮮の国会会議提案、韓国側は慎重に検討,A,798.0,0,0,1,1,1,0,9,198808,,,,0.25,,,,0.0,0,0,0,1,,,,0.0,,,,0.0,,,,0.0,,,,0.0,0.444444444444,798.0,0.0,354.666666667,0.407216152964,0.22194,0.0681593575918,0.06698
75,2924,1423,1990,1988,7,22,198807,国会会議、予備接触なしで　北朝鮮の対韓書簡,A,655.0,0,0,1,1,1,0,9,198808,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,655.0,0.0,291.111111111,0.60128651716,0.487768,0.00989220741181,0.153556
76,2925,1424,1991,1988,7,22,198807,北朝鮮の対韓書簡、国会会議を提案　不可侵宣言など議題,A,371.0,0,0,1,1,1,0,9,198808,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,371.0,0.0,164.888888889,0.445757737679,0.322208,0.0255935843284,0.154816
77,2975,1450,2028,1988,7,27,198807,五輪問題、「北」の通告があれば再検討　ＩＯＣ会長語る,A,291.0,0,0,0,1,1,0,9,198808,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,291.0,0.0,129.333333333,0.551068309982,0.493948,0.0157841208749,0.111096
78,2976,1451,2029,1988,7,27,198807,五輪問題、北朝鮮が協議提案　韓国国会に書簡,A,564.0,0,0,1,1,1,0,9,198808,,,0.0,,,,0.0,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.444444444444,564.0,0.0,250.666666667,0.355640221674,0.334932,0.232579061749,0.185444
79,3182,1623,1952,1988,8,15,198808,韓国警察、学生ら２０００人連行　南北会談への動き阻止 ,Y,498.0,0,0,1,1,0,1,6,198809,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,498.0,276.666666667,0.450155794422,0.430672,0.0811011310646,0.166092
80,3282,1606,2247,1988,8,23,198808,南北朝鮮、予備会談物別れ　形式・議題で平行線,A,1109.0,0,0,1,1,1,0,6,198809,,,0.25,0.75,,,0.0,0.0,0,0,1,1,,,0.0,1.0,,,0.0,0.0,,,0.0,1.0,,,0.0,0.0,0.444444444444,1109.0,0.0,492.888888889,0.434759177088,0.612672,0.0379219783376,0.105548
